"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","a_HumSuel_pAlejoLew"
"TIMESTAMP","RECORD","hs_t1_20_L","hs_t1_40_L","hs_t1_60_L","hs_t2_20_L","hs_t2_40_L","hs_t2_60_L","hs_t3_20_L","hs_t3_40_L","hs_t3_60_L","hs_t4_20_L","hs_t4_40_L","hs_t4_60_L"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-10-20 11:15:00",190,0.251,0.289,0.322,0.321,0.4,0.42,0.329,0.357,0.398,0.362,0.363,0.41
"2022-10-20 11:30:00",191,0.251,0.289,0.322,0.32,0.401,0.42,0.329,0.357,0.398,0.362,0.363,0.409
"2022-10-20 11:45:00",192,0.251,0.289,0.322,0.321,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.409
"2022-10-20 12:00:00",193,0.251,0.289,0.322,0.32,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.41
"2022-10-20 12:15:00",194,0.251,0.289,0.322,0.32,0.401,0.42,0.329,0.357,0.398,0.362,0.362,0.409
"2022-10-20 12:30:00",195,0.251,0.289,0.322,0.321,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.41
"2022-10-20 12:45:00",196,0.251,0.289,0.322,0.32,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.41
"2022-10-20 13:00:00",197,0.251,0.289,0.322,0.321,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.409
"2022-10-20 13:15:00",198,0.251,0.289,0.322,0.32,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.41
"2022-10-20 13:30:00",199,0.251,0.289,0.322,0.32,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.41
"2022-10-20 13:45:00",200,0.251,0.289,0.322,0.321,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.409
"2022-10-20 14:00:00",201,0.251,0.289,0.322,0.321,0.401,0.42,0.329,0.357,0.398,0.361,0.362,0.409
"2022-10-20 14:15:00",202,0.251,0.289,0.322,0.32,0.401,0.42,0.329,0.357,0.398,0.362,0.362,0.409
"2022-10-20 14:30:00",203,0.251,0.289,0.322,0.321,0.401,0.42,0.329,0.357,0.398,0.362,0.362,0.409
"2022-10-20 14:45:00",204,0.251,0.289,0.322,0.32,0.401,0.42,0.329,0.357,0.398,0.362,0.362,0.41
"2022-10-20 15:00:00",205,0.251,0.289,0.322,0.32,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.409
"2022-10-20 15:15:00",206,0.251,0.289,0.322,0.32,0.4,0.42,0.329,0.357,0.398,0.362,0.362,0.41
"2022-10-20 15:30:00",207,0.251,0.289,0.322,0.321,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-20 15:45:00",208,0.25,0.289,0.322,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 16:00:00",209,0.25,0.288,0.322,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-20 16:15:00",210,0.25,0.288,0.322,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-20 16:30:00",211,0.25,0.288,0.322,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-20 16:45:00",212,0.25,0.288,0.321,0.321,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 17:00:00",213,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 17:15:00",214,0.25,0.288,0.322,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 17:30:00",215,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-20 17:45:00",216,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.361,0.41
"2022-10-20 18:00:00",217,0.25,0.288,0.322,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-20 18:15:00",218,0.25,0.288,0.322,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-20 18:30:00",219,0.25,0.288,0.322,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 18:45:00",220,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-20 19:00:00",221,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-20 19:15:00",222,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-20 19:30:00",223,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 19:45:00",224,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 20:00:00",225,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-20 20:15:00",226,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-20 20:30:00",227,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-20 20:45:00",228,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-20 21:00:00",229,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.361,0.362,0.41
"2022-10-20 21:15:00",230,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-20 21:30:00",231,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-20 21:45:00",232,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 22:00:00",233,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 22:15:00",234,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.361,0.362,0.41
"2022-10-20 22:30:00",235,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.361,0.363,0.41
"2022-10-20 22:45:00",236,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-20 23:00:00",237,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-20 23:15:00",238,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-20 23:30:00",239,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.361,0.362,0.409
"2022-10-20 23:45:00",240,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 00:00:00",241,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-21 00:15:00",242,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.361,0.362,0.409
"2022-10-21 00:30:00",243,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-21 00:45:00",244,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-21 01:00:00",245,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-21 01:15:00",246,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-21 01:30:00",247,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.361,0.362,0.41
"2022-10-21 01:45:00",248,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.356,0.397,0.362,0.362,0.41
"2022-10-21 02:00:00",249,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 02:15:00",250,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.361,0.362,0.409
"2022-10-21 02:30:00",251,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.361,0.362,0.409
"2022-10-21 02:45:00",252,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 03:00:00",253,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.356,0.397,0.362,0.362,0.409
"2022-10-21 03:15:00",254,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.356,0.397,0.361,0.362,0.409
"2022-10-21 03:30:00",255,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.356,0.397,0.361,0.362,0.41
"2022-10-21 03:45:00",256,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.356,0.397,0.361,0.362,0.41
"2022-10-21 04:00:00",257,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-21 04:15:00",258,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-21 04:30:00",259,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-21 04:45:00",260,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.361,0.362,0.41
"2022-10-21 05:00:00",261,0.25,0.288,0.321,0.32,0.401,0.42,0.328,0.356,0.397,0.362,0.362,0.409
"2022-10-21 05:15:00",262,0.25,0.288,0.321,0.32,0.4,0.42,0.328,0.356,0.397,0.362,0.362,0.41
"2022-10-21 05:30:00",263,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.361,0.362,0.409
"2022-10-21 05:45:00",264,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 06:00:00",265,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 06:15:00",266,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-21 06:30:00",267,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.356,0.397,0.362,0.362,0.41
"2022-10-21 06:45:00",268,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.356,0.397,0.361,0.362,0.41
"2022-10-21 07:00:00",269,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 07:15:00",270,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 07:30:00",271,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.356,0.397,0.362,0.362,0.409
"2022-10-21 07:45:00",272,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-21 08:00:00",273,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.41
"2022-10-21 08:15:00",274,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 08:30:00",275,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.361,0.362,0.409
"2022-10-21 08:45:00",276,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-21 09:00:00",277,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.397,0.362,0.362,0.409
"2022-10-21 09:15:00",278,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-21 09:30:00",279,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-21 09:45:00",280,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.361,0.41
"2022-10-21 10:00:00",281,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-21 10:15:00",282,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-21 10:30:00",283,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-21 10:45:00",284,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-21 11:00:00",285,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-21 11:15:00",286,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.397,0.361,0.362,0.409
"2022-10-21 11:30:00",287,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.361,0.409
"2022-10-21 11:45:00",288,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-21 12:00:00",289,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-21 12:15:00",290,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-21 12:30:00",291,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.409
"2022-10-21 12:45:00",292,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-21 13:00:00",293,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.361,0.409
"2022-10-21 13:15:00",294,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-21 13:30:00",295,0.25,0.287,0.321,0.32,0.401,0.42,0.328,0.357,0.398,0.362,0.362,0.41
"2022-10-21 13:45:00",296,0.25,0.287,0.321,0.319,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.41
"2022-10-21 14:00:00",297,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.361,0.362,0.409
"2022-10-21 14:15:00",298,0.25,0.287,0.321,0.32,0.4,0.42,0.328,0.357,0.398,0.362,0.361,0.409
"2022-10-21 14:30:00",299,0.25,0.287,0.321,0.319,0.4,0.42,0.327,0.357,0.398,0.362,0.361,0.409
"2022-10-21 14:45:00",300,0.25,0.287,0.32,0.32,0.401,0.42,0.327,0.357,0.398,0.361,0.362,0.41
"2022-10-21 15:00:00",301,0.25,0.286,0.321,0.32,0.401,0.42,0.327,0.357,0.398,0.361,0.362,0.41
"2022-10-21 15:15:00",302,0.25,0.286,0.32,0.32,0.4,0.42,0.327,0.357,0.397,0.361,0.361,0.409
"2022-10-21 15:30:00",303,0.25,0.286,0.321,0.32,0.4,0.42,0.327,0.357,0.397,0.361,0.361,0.409
"2022-10-21 15:45:00",304,0.25,0.286,0.32,0.32,0.4,0.42,0.327,0.357,0.398,0.361,0.362,0.409
"2022-10-21 16:00:00",305,0.25,0.286,0.32,0.32,0.4,0.42,0.327,0.357,0.397,0.362,0.361,0.41
"2022-10-21 16:15:00",306,0.25,0.286,0.32,0.32,0.4,0.42,0.327,0.357,0.397,0.362,0.362,0.409
"2022-10-21 16:30:00",307,0.25,0.286,0.32,0.319,0.401,0.42,0.327,0.357,0.397,0.361,0.362,0.409
"2022-10-21 16:45:00",308,0.25,0.286,0.32,0.32,0.4,0.42,0.327,0.357,0.397,0.361,0.361,0.409
"2022-10-21 17:00:00",309,0.249,0.286,0.32,0.32,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 17:15:00",310,0.249,0.286,0.32,0.32,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 17:30:00",311,0.249,0.286,0.32,0.32,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 17:45:00",312,0.249,0.286,0.32,0.32,0.4,0.42,0.327,0.357,0.397,0.361,0.362,0.409
"2022-10-21 18:00:00",313,0.249,0.286,0.32,0.319,0.4,0.42,0.327,0.357,0.397,0.361,0.361,0.409
"2022-10-21 18:15:00",314,0.249,0.286,0.32,0.319,0.4,0.42,0.327,0.357,0.397,0.361,0.361,0.409
"2022-10-21 18:30:00",315,0.249,0.286,0.32,0.319,0.401,0.42,0.327,0.357,0.397,0.361,0.361,0.409
"2022-10-21 18:45:00",316,0.249,0.285,0.32,0.32,0.4,0.42,0.327,0.357,0.397,0.361,0.361,0.409
"2022-10-21 19:00:00",317,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.357,0.397,0.361,0.361,0.409
"2022-10-21 19:15:00",318,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 19:30:00",319,0.249,0.285,0.32,0.32,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.41
"2022-10-21 19:45:00",320,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 20:00:00",321,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.41
"2022-10-21 20:15:00",322,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-21 20:30:00",323,0.249,0.285,0.32,0.32,0.4,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-21 20:45:00",324,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 21:00:00",325,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-21 21:15:00",326,0.249,0.285,0.32,0.32,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-21 21:30:00",327,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 21:45:00",328,0.249,0.285,0.32,0.32,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.41
"2022-10-21 22:00:00",329,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-21 22:15:00",330,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 22:30:00",331,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-21 22:45:00",332,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-21 23:00:00",333,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-21 23:15:00",334,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-21 23:30:00",335,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-21 23:45:00",336,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.41
"2022-10-22 00:00:00",337,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-22 00:15:00",338,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 00:30:00",339,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.41
"2022-10-22 00:45:00",340,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-22 01:00:00",341,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 01:15:00",342,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 01:30:00",343,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 01:45:00",344,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.362,0.361,0.409
"2022-10-22 02:00:00",345,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 02:15:00",346,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-22 02:30:00",347,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-22 02:45:00",348,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 03:00:00",349,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 03:15:00",350,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 03:30:00",351,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.396,0.362,0.361,0.409
"2022-10-22 03:45:00",352,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 04:00:00",353,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 04:15:00",354,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 04:30:00",355,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 04:45:00",356,0.249,0.285,0.319,0.319,0.401,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-22 05:00:00",357,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.362,0.362,0.409
"2022-10-22 05:15:00",358,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-22 05:30:00",359,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-22 05:45:00",360,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 06:00:00",361,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-22 06:15:00",362,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.396,0.362,0.362,0.409
"2022-10-22 06:30:00",363,0.249,0.285,0.319,0.319,0.401,0.42,0.327,0.356,0.396,0.361,0.362,0.409
"2022-10-22 06:45:00",364,0.249,0.285,0.319,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.41
"2022-10-22 07:00:00",365,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-22 07:15:00",366,0.249,0.285,0.319,0.319,0.4,0.42,0.327,0.356,0.396,0.362,0.361,0.409
"2022-10-22 07:30:00",367,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-22 07:45:00",368,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.396,0.361,0.361,0.409
"2022-10-22 08:00:00",369,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 08:15:00",370,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 08:30:00",371,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-22 08:45:00",372,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 09:00:00",373,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 09:15:00",374,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.362,0.361,0.409
"2022-10-22 09:30:00",375,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 09:45:00",376,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 10:00:00",377,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-22 10:15:00",378,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.362,0.362,0.409
"2022-10-22 10:30:00",379,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.361,0.362,0.409
"2022-10-22 10:45:00",380,0.249,0.285,0.32,0.32,0.4,0.42,0.327,0.356,0.397,0.362,0.361,0.41
"2022-10-22 11:00:00",381,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.362,0.361,0.409
"2022-10-22 11:15:00",382,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.361,0.361,0.409
"2022-10-22 11:30:00",383,0.249,0.285,0.32,0.32,0.401,0.421,0.327,0.356,0.397,0.362,0.361,0.409
"2022-10-22 11:45:00",384,0.249,0.285,0.32,0.319,0.4,0.42,0.327,0.356,0.397,0.362,0.361,0.409
"2022-10-22 12:00:00",385,0.249,0.285,0.32,0.319,0.4,0.419,0.327,0.356,0.397,0.362,0.361,0.409
"2022-10-22 12:15:00",386,0.249,0.285,0.32,0.319,0.401,0.42,0.327,0.356,0.397,0.362,0.361,0.409
"2022-10-22 12:30:00",387,0.249,0.285,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.362,0.361,0.409
"2022-10-22 12:45:00",388,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.362,0.362,0.409
"2022-10-22 13:00:00",389,0.249,0.284,0.32,0.319,0.401,0.42,0.326,0.356,0.397,0.362,0.361,0.409
"2022-10-22 13:15:00",390,0.249,0.284,0.32,0.319,0.401,0.42,0.326,0.356,0.397,0.362,0.362,0.409
"2022-10-22 13:30:00",391,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 13:45:00",392,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 14:00:00",393,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.362,0.361,0.409
"2022-10-22 14:15:00",394,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 14:30:00",395,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 14:45:00",396,0.249,0.284,0.319,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 15:00:00",397,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 15:15:00",398,0.249,0.284,0.319,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 15:30:00",399,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 15:45:00",400,0.249,0.284,0.32,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 16:00:00",401,0.249,0.284,0.32,0.319,0.401,0.42,0.326,0.356,0.397,0.361,0.361,0.409
"2022-10-22 16:15:00",402,0.249,0.284,0.319,0.319,0.4,0.42,0.326,0.356,0.397,0.361,0.361,0.409
