"TOA5","CR300Series","CR300","28932","CR300.Std.10.04","CPU:PasoAlejoBarcelona_v01.CR300","4697","a_HumSuel_pAlejoBar"
"TIMESTAMP","RECORD","hs_t1_20_b","hs_t1_40_b","hs_t1_60_b","hs_t2_20_b","hs_t2_40_b","hs_t2_60_b","hs_t3_20_b","hs_t3_40_b","hs_t3_60_b","hs_t4_20_b","hs_t4_40_b","hs_t4_60_b"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-15 10:00:00",789,0.478,0.315,0.322,0.415,0.332,0.338,0.386,0.354,0.381,0.394,0.376,0.348
"2022-11-15 10:15:00",790,0.478,0.315,0.322,0.415,0.332,0.338,0.386,0.353,0.381,0.395,0.376,0.348
"2022-11-15 10:30:00",791,0.478,0.315,0.322,0.415,0.332,0.338,0.386,0.354,0.381,0.394,0.376,0.348
"2022-11-15 10:45:00",792,0.478,0.314,0.322,0.415,0.332,0.338,0.387,0.354,0.381,0.394,0.376,0.348
"2022-11-15 11:00:00",793,0.477,0.314,0.322,0.415,0.332,0.338,0.386,0.354,0.381,0.394,0.376,0.348
"2022-11-15 11:15:00",794,0.477,0.314,0.322,0.415,0.332,0.338,0.386,0.354,0.381,0.394,0.376,0.348
"2022-11-15 11:30:00",795,0.477,0.314,0.322,0.415,0.332,0.338,0.386,0.354,0.381,0.394,0.375,0.348
"2022-11-15 11:45:00",796,0.477,0.314,0.322,0.415,0.332,0.338,0.386,0.354,0.381,0.394,0.376,0.347
"2022-11-15 12:00:00",797,0.477,0.314,0.322,0.415,0.332,0.338,0.386,0.353,0.381,0.393,0.376,0.348
"2022-11-15 12:15:00",798,0.477,0.314,0.322,0.415,0.332,0.338,0.386,0.353,0.381,0.394,0.376,0.347
"2022-11-15 12:30:00",799,0.477,0.314,0.321,0.415,0.332,0.337,0.386,0.354,0.381,0.393,0.375,0.347
"2022-11-15 12:45:00",800,0.477,0.314,0.321,0.415,0.332,0.337,0.386,0.353,0.381,0.394,0.375,0.348
"2022-11-15 13:00:00",801,0.476,0.314,0.321,0.415,0.332,0.337,0.386,0.353,0.381,0.394,0.375,0.347
"2022-11-15 13:15:00",802,0.476,0.314,0.321,0.415,0.332,0.337,0.385,0.354,0.381,0.394,0.376,0.348
"2022-11-15 13:30:00",803,0.476,0.314,0.321,0.415,0.332,0.337,0.386,0.353,0.381,0.394,0.375,0.347
"2022-11-15 13:45:00",804,0.476,0.314,0.321,0.415,0.332,0.337,0.385,0.353,0.381,0.393,0.375,0.347
"2022-11-15 14:00:00",805,0.476,0.314,0.321,0.415,0.331,0.337,0.386,0.353,0.38,0.394,0.375,0.347
"2022-11-15 14:15:00",806,0.476,0.313,0.321,0.415,0.331,0.337,0.385,0.353,0.381,0.393,0.375,0.347
"2022-11-15 14:30:00",807,0.476,0.313,0.321,0.414,0.331,0.337,0.385,0.353,0.38,0.393,0.375,0.347
"2022-11-15 14:45:00",808,0.476,0.313,0.321,0.414,0.331,0.337,0.385,0.353,0.38,0.393,0.375,0.347
"2022-11-15 15:00:00",809,0.475,0.313,0.321,0.414,0.331,0.337,0.385,0.353,0.381,0.393,0.375,0.347
"2022-11-15 15:15:00",810,0.475,0.313,0.321,0.414,0.331,0.337,0.385,0.353,0.38,0.393,0.375,0.347
"2022-11-15 15:30:00",811,0.475,0.313,0.321,0.414,0.331,0.337,0.385,0.353,0.381,0.393,0.375,0.347
"2022-11-15 15:45:00",812,0.475,0.313,0.321,0.414,0.331,0.337,0.385,0.353,0.381,0.393,0.374,0.347
"2022-11-15 16:00:00",813,0.475,0.313,0.321,0.414,0.331,0.336,0.385,0.353,0.381,0.392,0.375,0.347
"2022-11-15 16:15:00",814,0.475,0.313,0.321,0.414,0.331,0.337,0.385,0.353,0.38,0.393,0.374,0.346
"2022-11-15 16:30:00",815,0.475,0.313,0.321,0.414,0.331,0.336,0.385,0.353,0.381,0.392,0.375,0.346
"2022-11-15 16:45:00",816,0.475,0.312,0.321,0.414,0.331,0.337,0.385,0.352,0.38,0.392,0.375,0.346
"2022-11-15 17:00:00",817,0.475,0.312,0.321,0.414,0.331,0.336,0.385,0.353,0.381,0.392,0.375,0.346
"2022-11-15 17:15:00",818,0.475,0.312,0.321,0.414,0.331,0.336,0.385,0.352,0.38,0.392,0.375,0.346
"2022-11-15 17:30:00",819,0.475,0.312,0.321,0.414,0.331,0.336,0.385,0.352,0.38,0.392,0.375,0.346
"2022-11-15 17:45:00",820,0.475,0.312,0.321,0.414,0.331,0.336,0.385,0.352,0.38,0.392,0.374,0.346
"2022-11-15 18:00:00",821,0.475,0.312,0.321,0.413,0.33,0.336,0.384,0.352,0.381,0.392,0.374,0.346
"2022-11-15 18:15:00",822,0.475,0.312,0.32,0.413,0.33,0.336,0.384,0.353,0.38,0.392,0.374,0.346
"2022-11-16 08:15:00",823,0.468,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.38,0.39,0.371,0.345
"2022-11-16 08:30:00",824,0.469,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.38,0.389,0.372,0.344
"2022-11-16 08:45:00",825,0.471,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.379,0.39,0.372,0.345
"2022-11-16 09:00:00",826,0.471,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.379,0.39,0.371,0.345
"2022-11-16 09:15:00",827,0.472,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.379,0.39,0.371,0.345
"2022-11-16 09:30:00",828,0.473,0.31,0.319,0.413,0.33,0.336,0.383,0.352,0.38,0.39,0.372,0.345
"2022-11-16 09:45:00",829,0.474,0.31,0.319,0.412,0.33,0.337,0.383,0.352,0.38,0.39,0.372,0.344
"2022-11-16 10:00:00",830,0.474,0.31,0.319,0.412,0.33,0.337,0.383,0.352,0.38,0.39,0.371,0.345
"2022-11-16 10:15:00",831,0.474,0.31,0.319,0.412,0.33,0.337,0.384,0.352,0.379,0.389,0.371,0.344
"2022-11-16 10:30:00",832,0.474,0.31,0.319,0.412,0.33,0.337,0.383,0.352,0.38,0.39,0.371,0.344
"2022-11-16 10:45:00",833,0.474,0.31,0.319,0.412,0.33,0.337,0.383,0.352,0.379,0.39,0.371,0.344
"2022-11-16 11:00:00",834,0.474,0.311,0.319,0.412,0.33,0.337,0.383,0.352,0.379,0.39,0.372,0.345
"2022-11-16 11:15:00",835,0.475,0.31,0.319,0.412,0.33,0.337,0.383,0.352,0.379,0.39,0.372,0.344
"2022-11-16 11:30:00",836,0.475,0.31,0.319,0.412,0.33,0.337,0.383,0.352,0.379,0.389,0.371,0.345
"2022-11-16 11:45:00",837,0.475,0.31,0.319,0.412,0.33,0.337,0.383,0.352,0.379,0.39,0.372,0.344
"2022-11-16 12:00:00",838,0.475,0.31,0.319,0.412,0.33,0.337,0.383,0.352,0.38,0.39,0.372,0.344
"2022-11-16 12:15:00",839,0.475,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.379,0.389,0.371,0.344
"2022-11-16 12:30:00",840,0.475,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.379,0.39,0.371,0.344
"2022-11-16 12:45:00",841,0.475,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.38,0.389,0.371,0.344
"2022-11-16 13:00:00",842,0.474,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.379,0.389,0.371,0.344
"2022-11-16 13:15:00",843,0.474,0.31,0.319,0.412,0.33,0.336,0.383,0.351,0.379,0.39,0.372,0.344
"2022-11-16 13:30:00",844,0.474,0.31,0.319,0.412,0.33,0.336,0.383,0.352,0.379,0.39,0.371,0.344
"2022-11-16 13:45:00",845,0.474,0.31,0.319,0.412,0.33,0.336,0.383,0.351,0.379,0.389,0.371,0.344
"2022-11-16 14:00:00",846,0.474,0.31,0.319,0.412,0.33,0.336,0.382,0.351,0.38,0.389,0.371,0.344
"2022-11-16 14:15:00",847,0.474,0.309,0.319,0.412,0.33,0.336,0.383,0.352,0.379,0.389,0.371,0.344
"2022-11-16 14:30:00",848,0.474,0.309,0.319,0.412,0.33,0.336,0.382,0.351,0.379,0.389,0.371,0.344
"2022-11-16 14:45:00",849,0.473,0.309,0.319,0.412,0.329,0.336,0.382,0.351,0.379,0.389,0.371,0.344
"2022-11-16 15:00:00",850,0.473,0.309,0.319,0.412,0.329,0.335,0.383,0.351,0.379,0.389,0.371,0.343
"2022-11-16 15:15:00",851,0.473,0.309,0.319,0.411,0.329,0.336,0.382,0.351,0.379,0.389,0.371,0.344
"2022-11-16 15:30:00",852,0.473,0.309,0.319,0.411,0.329,0.336,0.382,0.351,0.379,0.389,0.371,0.343
"2022-11-16 15:45:00",853,0.473,0.309,0.319,0.411,0.329,0.335,0.383,0.351,0.379,0.389,0.371,0.343
"2022-11-16 16:00:00",854,0.473,0.309,0.319,0.411,0.329,0.335,0.382,0.352,0.379,0.388,0.371,0.343
"2022-11-16 16:15:00",855,0.473,0.309,0.319,0.411,0.329,0.335,0.382,0.351,0.379,0.389,0.37,0.344
"2022-11-16 16:30:00",856,0.473,0.309,0.319,0.411,0.329,0.335,0.382,0.351,0.379,0.389,0.37,0.344
"2022-11-16 16:45:00",857,0.473,0.308,0.318,0.411,0.329,0.335,0.382,0.351,0.379,0.388,0.371,0.343
"2022-11-16 17:00:00",858,0.473,0.308,0.318,0.411,0.329,0.335,0.382,0.351,0.379,0.388,0.37,0.343
"2022-11-16 17:15:00",859,0.473,0.308,0.318,0.411,0.329,0.335,0.382,0.351,0.379,0.388,0.37,0.343
"2022-11-16 17:30:00",860,0.473,0.308,0.318,0.411,0.329,0.335,0.381,0.351,0.379,0.389,0.37,0.343
"2022-11-16 17:45:00",861,0.473,0.308,0.318,0.411,0.329,0.335,0.381,0.351,0.379,0.388,0.37,0.343
"2022-11-16 18:00:00",862,0.473,0.308,0.318,0.411,0.329,0.335,0.382,0.351,0.379,0.388,0.37,0.343
"2022-11-16 18:15:00",863,0.472,0.308,0.318,0.411,0.329,0.335,0.381,0.35,0.379,0.388,0.37,0.343
"2022-11-16 18:30:00",864,0.464,0.307,0.317,0.41,0.329,0.334,0.38,0.35,0.377,0.386,0.368,0.342
"2022-11-17 08:15:00",865,0.464,0.307,0.317,0.41,0.329,0.334,0.381,0.35,0.378,0.386,0.368,0.342
"2022-11-17 08:30:00",866,0.465,0.307,0.317,0.41,0.329,0.334,0.381,0.35,0.379,0.386,0.367,0.342
"2022-11-17 08:45:00",867,0.466,0.307,0.317,0.41,0.329,0.334,0.381,0.35,0.379,0.386,0.368,0.342
"2022-11-17 09:00:00",868,0.467,0.307,0.317,0.41,0.329,0.334,0.38,0.35,0.378,0.386,0.368,0.342
"2022-11-17 09:15:00",869,0.467,0.307,0.317,0.41,0.329,0.334,0.381,0.35,0.378,0.386,0.368,0.342
"2022-11-17 09:30:00",870,0.468,0.307,0.317,0.41,0.329,0.335,0.381,0.35,0.378,0.386,0.368,0.342
"2022-11-17 09:45:00",871,0.469,0.307,0.317,0.41,0.329,0.335,0.381,0.35,0.379,0.386,0.368,0.342
"2022-11-17 10:00:00",872,0.469,0.307,0.317,0.41,0.328,0.335,0.38,0.35,0.378,0.386,0.368,0.342
"2022-11-17 10:15:00",873,0.469,0.307,0.317,0.41,0.328,0.335,0.381,0.35,0.379,0.386,0.368,0.342
"2022-11-17 10:30:00",874,0.469,0.307,0.317,0.41,0.328,0.335,0.381,0.35,0.378,0.386,0.368,0.342
"2022-11-17 10:45:00",875,0.47,0.307,0.317,0.41,0.328,0.335,0.381,0.35,0.378,0.386,0.368,0.341
"2022-11-17 11:00:00",876,0.47,0.307,0.317,0.41,0.328,0.335,0.381,0.35,0.378,0.386,0.368,0.341
"2022-11-17 11:15:00",877,0.47,0.307,0.317,0.41,0.328,0.335,0.381,0.351,0.378,0.386,0.368,0.341
