"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","c_mVolts_pAlejoLew"
"TIMESTAMP","RECORD","mV_t1_20_L","mV_t1_40_L","mV_t1_60_L","mV_t2_20_L","mV_t2_40_L","mV_t2_60_L","mV_t3_20_L","mV_t3_40_L","mV_t3_60_L","mV_t4_20_L","mV_t4_40_L","mV_t4_60_L"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-10 05:15:00",2182,1627,1711,1829,2595,2818,2867,1865,1927,1995,2709,2709,2837
"2022-11-10 05:30:00",2183,1627,1711,1829,2595,2819,2867,1865,1927,1995,2710,2708,2838
"2022-11-10 05:45:00",2184,1627,1711,1829,2596,2820,2867,1865,1927,1995,2710,2709,2838
"2022-11-10 06:00:00",2185,1627,1711,1829,2595,2820,2868,1865,1927,1995,2709,2709,2838
"2022-11-10 06:15:00",2186,1627,1711,1830,2595,2820,2867,1865,1927,1995,2710,2709,2837
"2022-11-10 06:30:00",2187,1627,1711,1829,2595,2818,2867,1865,1927,1995,2711,2710,2836
"2022-11-10 06:45:00",2188,1627,1711,1829,2594,2820,2867,1865,1927,1995,2709,2708,2838
"2022-11-10 07:00:00",2189,1627,1711,1830,2594,2818,2867,1865,1927,1995,2710,2709,2836
"2022-11-10 07:15:00",2190,1627,1711,1830,2596,2819,2867,1865,1927,1995,2709,2708,2836
"2022-11-10 07:30:00",2191,1627,1711,1830,2594,2819,2867,1866,1927,1995,2710,2708,2837
"2022-11-10 07:45:00",2192,1627,1710,1830,2594,2818,2867,1866,1927,1995,2709,2708,2837
"2022-11-10 08:00:00",2193,1627,1711,1830,2596,2819,2867,1866,1927,1995,2710,2710,2836
"2022-11-10 08:15:00",2194,1627,1711,1830,2595,2818,2867,1866,1927,1995,2709,2708,2836
"2022-11-10 08:30:00",2195,1627,1711,1830,2596,2820,2867,1866,1927,1996,2710,2708,2837
"2022-11-10 08:45:00",2196,1627,1711,1830,2595,2818,2867,1866,1927,1995,2711,2708,2837
"2022-11-10 09:00:00",2197,1627,1710,1830,2595,2820,2868,1866,1927,1995,2710,2708,2837
"2022-11-10 09:15:00",2198,1627,1711,1830,2595,2818,2867,1866,1928,1995,2710,2708,2836
"2022-11-10 09:30:00",2199,1627,1710,1830,2594,2818,2868,1866,1928,1995,2711,2709,2836
"2022-11-10 09:45:00",2200,1627,1710,1830,2596,2820,2867,1866,1927,1996,2710,2707,2836
"2022-11-10 10:00:00",2201,1627,1710,1830,2596,2818,2867,1866,1928,1996,2710,2708,2837
"2022-11-10 10:15:00",2202,1627,1710,1830,2595,2819,2867,1866,1927,1996,2710,2708,2836
"2022-11-10 10:30:00",2203,1627,1710,1830,2596,2819,2867,1866,1928,1996,2710,2710,2837
"2022-11-10 10:45:00",2204,1626,1710,1830,2596,2818,2867,1866,1928,1996,2708,2710,2836
"2022-11-10 11:00:00",2205,1626,1710,1830,2596,2818,2867,1866,1928,1996,2709,2709,2837
"2022-11-10 11:15:00",2206,1626,1710,1830,2595,2819,2867,1866,1928,1996,2710,2709,2836
"2022-11-10 11:30:00",2207,1626,1710,1830,2597,2818,2867,1866,1927,1996,2709,2709,2836
"2022-11-10 11:45:00",2208,1626,1710,1830,2595,2820,2867,1866,1928,1996,2711,2708,2837
"2022-11-10 12:00:00",2209,1626,1710,1830,2595,2818,2867,1866,1928,1996,2709,2709,2837
"2022-11-10 12:15:00",2210,1627,1710,1830,2596,2819,2867,1866,1928,1996,2709,2709,2836
"2022-11-10 12:30:00",2211,1626,1710,1829,2596,2818,2867,1866,1928,1995,2710,2709,2837
"2022-11-10 12:45:00",2212,1626,1710,1829,2596,2819,2867,1866,1928,1995,2710,2708,2836
"2022-11-10 13:00:00",2213,1626,1710,1829,2595,2820,2868,1866,1927,1996,2709,2708,2837
"2022-11-10 13:15:00",2214,1626,1710,1830,2595,2819,2867,1866,1928,1996,2709,2708,2836
"2022-11-10 13:30:00",2215,1627,1709,1829,2595,2818,2867,1866,1927,1996,2709,2709,2837
"2022-11-10 13:45:00",2216,1626,1710,1830,2596,2818,2867,1865,1928,1996,2709,2709,2835
"2022-11-10 14:00:00",2217,1626,1710,1830,2594,2819,2867,1865,1928,1996,2709,2707,2836
"2022-11-10 14:15:00",2218,1626,1710,1830,2596,2818,2866,1865,1927,1995,2709,2708,2835
"2022-11-10 14:30:00",2219,1626,1710,1830,2595,2818,2867,1865,1928,1996,2709,2709,2836
"2022-11-10 14:45:00",2220,1626,1709,1830,2595,2818,2868,1865,1927,1995,2709,2709,2838
"2022-11-10 15:00:00",2221,1626,1709,1829,2595,2818,2867,1865,1927,1995,2708,2709,2835
"2022-11-10 15:15:00",2222,1626,1709,1829,2595,2820,2866,1865,1927,1995,2709,2709,2836
"2022-11-10 15:30:00",2223,1626,1709,1829,2594,2819,2867,1865,1928,1995,2709,2709,2837
"2022-11-10 15:45:00",2224,1626,1709,1829,2596,2820,2867,1865,1928,1996,2708,2707,2837
"2022-11-10 16:00:00",2225,1626,1709,1829,2596,2820,2867,1865,1928,1995,2709,2707,2836
"2022-11-10 16:15:00",2226,1626,1709,1829,2595,2819,2867,1865,1927,1996,2708,2707,2837
"2022-11-10 16:30:00",2227,1626,1709,1829,2595,2820,2867,1865,1927,1995,2710,2708,2837
"2022-11-10 16:45:00",2228,1626,1709,1829,2595,2819,2867,1865,1927,1996,2709,2708,2836
"2022-11-10 17:00:00",2229,1626,1709,1829,2595,2819,2867,1865,1927,1995,2708,2706,2836
"2022-11-10 17:15:00",2230,1626,1709,1829,2594,2818,2867,1865,1928,1995,2709,2707,2837
"2022-11-10 17:30:00",2231,1626,1709,1829,2594,2818,2867,1865,1927,1996,2709,2707,2837
"2022-11-10 17:45:00",2232,1626,1709,1829,2594,2818,2867,1865,1927,1996,2708,2709,2837
"2022-11-10 18:00:00",2233,1626,1709,1829,2595,2818,2867,1865,1927,1995,2708,2707,2836
"2022-11-10 18:15:00",2234,1626,1709,1829,2595,2818,2868,1865,1927,1996,2708,2707,2835
"2022-11-10 18:30:00",2235,1626,1709,1829,2595,2820,2867,1865,1927,1995,2708,2708,2837
"2022-11-10 18:45:00",2236,1626,1709,1829,2594,2818,2867,1866,1927,1995,2708,2707,2837
"2022-11-10 19:00:00",2237,1626,1709,1829,2596,2818,2867,1866,1927,1996,2708,2707,2836
"2022-11-10 19:15:00",2238,1626,1709,1828,2594,2819,2867,1866,1927,1995,2708,2708,2836
"2022-11-10 19:30:00",2239,1626,1709,1829,2594,2818,2867,1866,1927,1995,2707,2707,2837
"2022-11-10 19:45:00",2240,1626,1709,1828,2594,2819,2867,1866,1927,1995,2708,2708,2836
"2022-11-10 20:00:00",2241,1626,1709,1829,2596,2818,2867,1866,1927,1995,2709,2708,2835
"2022-11-10 20:15:00",2242,1626,1709,1828,2594,2819,2868,1866,1927,1995,2709,2707,2837
"2022-11-10 20:30:00",2243,1625,1709,1829,2594,2818,2868,1866,1927,1995,2709,2708,2836
"2022-11-10 20:45:00",2244,1625,1709,1829,2594,2820,2867,1866,1927,1995,2709,2706,2836
"2022-11-10 21:00:00",2245,1625,1709,1829,2594,2818,2867,1866,1927,1995,2708,2708,2836
"2022-11-10 21:15:00",2246,1625,1709,1828,2595,2819,2867,1866,1927,1995,2708,2708,2836
"2022-11-10 21:30:00",2247,1626,1709,1828,2596,2819,2867,1866,1927,1995,2710,2708,2836
"2022-11-10 21:45:00",2248,1625,1709,1829,2594,2819,2867,1866,1927,1994,2708,2708,2837
"2022-11-10 22:00:00",2249,1626,1709,1828,2594,2820,2866,1866,1927,1995,2710,2706,2837
"2022-11-10 22:15:00",2250,1626,1709,1828,2595,2819,2867,1866,1927,1994,2709,2707,2836
"2022-11-10 22:30:00",2251,1626,1709,1829,2595,2818,2867,1866,1927,1994,2709,2707,2837
"2022-11-10 22:45:00",2252,1626,1709,1829,2594,2818,2867,1866,1927,1995,2708,2707,2836
"2022-11-10 23:00:00",2253,1626,1709,1829,2595,2818,2867,1866,1927,1994,2709,2707,2836
"2022-11-10 23:15:00",2254,1626,1709,1828,2595,2819,2867,1866,1927,1994,2708,2709,2835
"2022-11-10 23:30:00",2255,1626,1709,1828,2595,2820,2868,1866,1926,1995,2709,2709,2836
"2022-11-10 23:45:00",2256,1625,1709,1828,2596,2820,2867,1866,1927,1994,2709,2708,2837
"2022-11-11 00:00:00",2257,1625,1709,1829,2595,2819,2867,1866,1927,1995,2709,2709,2836
"2022-11-11 00:15:00",2258,1625,1709,1828,2596,2818,2867,1866,1926,1995,2708,2708,2837
"2022-11-11 00:30:00",2259,1625,1709,1828,2595,2820,2867,1866,1926,1994,2708,2707,2836
"2022-11-11 00:45:00",2260,1626,1709,1828,2595,2818,2867,1866,1927,1995,2710,2707,2836
"2022-11-11 01:00:00",2261,1625,1709,1829,2595,2819,2867,1866,1926,1995,2710,2709,2836
"2022-11-11 01:15:00",2262,1625,1709,1828,2595,2819,2867,1866,1926,1995,2709,2708,2836
"2022-11-11 01:30:00",2263,1625,1709,1829,2596,2818,2868,1866,1927,1995,2709,2709,2836
"2022-11-11 01:45:00",2264,1625,1709,1829,2595,2820,2866,1866,1926,1995,2708,2709,2837
"2022-11-11 02:00:00",2265,1625,1709,1828,2595,2820,2868,1866,1926,1994,2709,2707,2836
"2022-11-11 02:15:00",2266,1625,1709,1828,2594,2819,2867,1866,1927,1995,2708,2709,2837
"2022-11-11 02:30:00",2267,1625,1709,1829,2595,2819,2867,1866,1927,1994,2709,2708,2836
"2022-11-11 02:45:00",2268,1625,1709,1828,2594,2818,2867,1866,1927,1995,2708,2707,2835
"2022-11-11 03:00:00",2269,1625,1709,1829,2596,2818,2867,1866,1927,1994,2708,2708,2837
"2022-11-11 03:15:00",2270,1625,1709,1828,2595,2820,2867,1866,1926,1995,2710,2708,2837
"2022-11-11 03:30:00",2271,1625,1709,1829,2596,2818,2867,1866,1927,1994,2710,2707,2837
"2022-11-11 03:45:00",2272,1625,1709,1829,2595,2820,2867,1866,1927,1995,2709,2709,2837
"2022-11-11 04:00:00",2273,1625,1709,1828,2595,2819,2867,1866,1927,1995,2709,2709,2837
"2022-11-11 04:15:00",2274,1625,1709,1829,2595,2820,2867,1866,1926,1994,2708,2709,2836
"2022-11-11 04:30:00",2275,1625,1709,1828,2595,2818,2868,1867,1927,1995,2710,2709,2837
"2022-11-11 04:45:00",2276,1625,1709,1829,2595,2820,2868,1866,1927,1994,2710,2708,2837
"2022-11-11 05:00:00",2277,1625,1709,1828,2595,2819,2868,1866,1926,1995,2710,2710,2836
"2022-11-11 05:15:00",2278,1625,1709,1829,2595,2819,2867,1866,1926,1995,2709,2707,2836
"2022-11-11 05:30:00",2279,1625,1709,1829,2596,2818,2867,1866,1927,1994,2709,2709,2836
"2022-11-11 05:45:00",2280,1625,1709,1828,2596,2819,2867,1867,1927,1995,2710,2708,2836
"2022-11-11 06:00:00",2281,1625,1709,1828,2595,2819,2867,1866,1927,1995,2710,2708,2836
"2022-11-11 06:15:00",2282,1625,1709,1829,2595,2819,2868,1866,1927,1994,2710,2710,2837
"2022-11-11 06:30:00",2283,1625,1709,1828,2595,2818,2867,1866,1927,1995,2710,2708,2837
"2022-11-11 06:45:00",2284,1625,1709,1829,2595,2820,2867,1867,1927,1994,2709,2708,2836
"2022-11-11 07:00:00",2285,1625,1709,1828,2595,2818,2867,1867,1927,1994,2709,2708,2837
"2022-11-11 07:15:00",2286,1625,1709,1829,2596,2818,2867,1867,1927,1995,2710,2708,2836
"2022-11-11 07:30:00",2287,1625,1709,1829,2595,2818,2867,1867,1927,1995,2710,2709,2836
"2022-11-11 07:45:00",2288,1625,1709,1828,2595,2818,2867,1867,1927,1994,2709,2708,2835
"2022-11-11 08:00:00",2289,1625,1709,1829,2595,2818,2867,1867,1927,1995,2709,2710,2836
"2022-11-11 08:15:00",2290,1625,1709,1829,2596,2819,2866,1867,1927,1995,2710,2709,2837
"2022-11-11 08:30:00",2291,1625,1709,1829,2596,2819,2867,1867,1927,1995,2710,2709,2837
"2022-11-11 08:45:00",2292,1625,1709,1829,2595,2818,2866,1867,1927,1995,2710,2708,2837
"2022-11-11 09:00:00",2293,1625,1709,1829,2595,2818,2867,1867,1927,1995,2711,2708,2837
"2022-11-11 09:15:00",2294,1625,1709,1829,2595,2819,2867,1867,1927,1995,2709,2709,2836
"2022-11-11 09:30:00",2295,1625,1709,1829,2596,2819,2867,1867,1927,1995,2710,2707,2836
"2022-11-11 09:45:00",2296,1625,1709,1829,2596,2819,2867,1867,1928,1995,2709,2708,2837
"2022-11-11 10:00:00",2297,1625,1709,1829,2595,2818,2866,1867,1927,1995,2711,2710,2836
"2022-11-11 10:15:00",2298,1625,1709,1829,2595,2820,2867,1867,1928,1995,2709,2708,2836
"2022-11-11 10:30:00",2299,1625,1709,1829,2596,2819,2867,1867,1927,1995,2710,2708,2836
"2022-11-11 10:45:00",2300,1625,1709,1829,2596,2818,2867,1867,1927,1995,2710,2709,2837
"2022-11-11 11:00:00",2301,1625,1709,1829,2595,2819,2868,1867,1927,1995,2710,2708,2837
"2022-11-11 11:15:00",2302,1625,1709,1829,2595,2819,2867,1867,1927,1995,2709,2709,2837
"2022-11-11 11:30:00",2303,1625,1709,1829,2595,2819,2867,1867,1927,1995,2710,2708,2836
"2022-11-11 11:45:00",2304,1625,1709,1829,2596,2820,2868,1867,1927,1995,2709,2707,2837
"2022-11-11 12:00:00",2305,1625,1709,1829,2597,2818,2867,1867,1927,1995,2709,2709,2838
"2022-11-11 12:15:00",2306,1625,1709,1829,2595,2818,2867,1867,1927,1995,2710,2707,2836
"2022-11-11 12:30:00",2307,1625,1709,1828,2595,2818,2867,1867,1927,1995,2710,2709,2837
"2022-11-11 12:45:00",2308,1625,1709,1829,2595,2820,2867,1867,1927,1995,2710,2708,2836
"2022-11-11 13:00:00",2309,1625,1709,1828,2595,2819,2867,1867,1927,1995,2709,2707,2835
"2022-11-11 13:15:00",2310,1625,1709,1829,2595,2818,2867,1867,1927,1995,2710,2708,2837
"2022-11-11 13:30:00",2311,1625,1709,1828,2596,2818,2866,1867,1927,1995,2709,2707,2836
"2022-11-11 13:45:00",2312,1625,1708,1828,2595,2818,2867,1867,1927,1995,2709,2708,2836
"2022-11-11 14:00:00",2313,1625,1708,1828,2596,2818,2867,1866,1927,1995,2710,2707,2836
"2022-11-11 14:15:00",2314,1625,1708,1829,2595,2818,2867,1866,1927,1995,2708,2709,2836
"2022-11-11 14:30:00",2315,1625,1708,1829,2596,2818,2867,1866,1927,1995,2709,2708,2836
"2022-11-11 14:45:00",2316,1625,1708,1829,2596,2819,2866,1866,1927,1995,2709,2707,2837
"2022-11-11 15:00:00",2317,1625,1708,1828,2595,2819,2867,1866,1927,1995,2709,2707,2835
"2022-11-11 15:15:00",2318,1625,1708,1828,2595,2818,2867,1866,1927,1995,2708,2708,2837
"2022-11-11 15:30:00",2319,1625,1708,1828,2595,2820,2866,1866,1927,1995,2709,2708,2836
"2022-11-11 15:45:00",2320,1624,1708,1828,2595,2818,2866,1866,1927,1995,2708,2708,2837
"2022-11-11 16:00:00",2321,1624,1708,1828,2595,2818,2867,1866,1927,1995,2709,2707,2836
"2022-11-11 16:15:00",2322,1624,1708,1828,2595,2819,2867,1866,1927,1995,2708,2708,2836
"2022-11-11 16:30:00",2323,1625,1708,1828,2594,2818,2867,1866,1927,1995,2708,2707,2836
"2022-11-11 16:45:00",2324,1624,1708,1828,2595,2818,2867,1866,1927,1995,2708,2708,2835
"2022-11-11 17:00:00",2325,1624,1708,1828,2596,2819,2867,1866,1927,1995,2709,2707,2835
"2022-11-11 17:15:00",2326,1624,1708,1828,2595,2818,2867,1866,1927,1995,2709,2708,2836
"2022-11-11 17:30:00",2327,1624,1708,1828,2596,2819,2867,1866,1927,1995,2707,2707,2835
"2022-11-11 17:45:00",2328,1624,1708,1828,2595,2819,2867,1866,1927,1995,2709,2707,2836
"2022-11-11 18:00:00",2329,1624,1708,1828,2595,2818,2867,1866,1927,1995,2708,2707,2835
"2022-11-11 18:15:00",2330,1624,1708,1828,2595,2820,2867,1866,1927,1995,2708,2707,2835
"2022-11-11 18:30:00",2331,1624,1708,1827,2596,2818,2867,1866,1927,1995,2710,2708,2836
"2022-11-11 18:45:00",2332,1624,1708,1827,2596,2818,2867,1866,1926,1994,2709,2706,2836
"2022-11-11 19:00:00",2333,1624,1708,1828,2595,2818,2866,1866,1926,1995,2709,2708,2837
"2022-11-11 19:15:00",2334,1624,1708,1827,2594,2819,2867,1866,1927,1994,2708,2708,2836
"2022-11-11 19:30:00",2335,1624,1708,1828,2595,2820,2867,1866,1926,1995,2708,2709,2836
"2022-11-11 19:45:00",2336,1624,1708,1827,2596,2819,2867,1866,1926,1994,2708,2708,2835
"2022-11-11 20:00:00",2337,1624,1708,1828,2595,2818,2867,1866,1926,1995,2709,2708,2836
"2022-11-11 20:15:00",2338,1624,1708,1828,2595,2819,2867,1866,1926,1995,2709,2707,2837
"2022-11-11 20:30:00",2339,1624,1708,1828,2595,2818,2867,1866,1926,1994,2709,2708,2837
"2022-11-11 20:45:00",2340,1624,1708,1827,2595,2818,2867,1866,1927,1995,2709,2709,2836
"2022-11-11 21:00:00",2341,1624,1708,1827,2596,2818,2867,1866,1926,1995,2709,2708,2837
"2022-11-11 21:15:00",2342,1624,1708,1828,2594,2818,2867,1866,1927,1994,2708,2707,2837
"2022-11-11 21:30:00",2343,1624,1708,1828,2594,2818,2867,1866,1926,1994,2710,2709,2837
"2022-11-11 21:45:00",2344,1624,1708,1827,2595,2818,2867,1866,1926,1994,2710,2706,2836
"2022-11-11 22:00:00",2345,1624,1708,1828,2594,2818,2867,1866,1927,1994,2709,2708,2835
"2022-11-11 22:15:00",2346,1624,1708,1827,2595,2819,2867,1866,1926,1994,2709,2708,2838
"2022-11-11 22:30:00",2347,1624,1708,1828,2595,2818,2867,1866,1927,1994,2708,2709,2835
"2022-11-11 22:45:00",2348,1624,1708,1827,2594,2818,2866,1866,1926,1994,2710,2709,2835
"2022-11-11 23:00:00",2349,1624,1708,1828,2596,2817,2867,1866,1926,1994,2708,2709,2836
"2022-11-11 23:15:00",2350,1624,1708,1827,2595,2817,2867,1866,1927,1994,2709,2707,2836
"2022-11-11 23:30:00",2351,1624,1708,1828,2595,2819,2867,1866,1926,1994,2709,2708,2836
"2022-11-11 23:45:00",2352,1624,1708,1827,2595,2818,2867,1866,1927,1994,2708,2709,2836
"2022-11-12 00:00:00",2353,1624,1708,1827,2595,2820,2867,1866,1926,1994,2710,2707,2836
"2022-11-12 00:15:00",2354,1623,1708,1827,2595,2819,2867,1866,1927,1994,2710,2708,2837
"2022-11-12 00:30:00",2355,1623,1708,1827,2594,2818,2866,1866,1927,1994,2710,2709,2836
"2022-11-12 00:45:00",2356,1623,1708,1828,2595,2818,2867,1867,1927,1994,2711,2708,2835
"2022-11-12 01:00:00",2357,1623,1708,1828,2595,2818,2867,1867,1926,1994,2710,2707,2836
"2022-11-12 01:15:00",2358,1623,1708,1828,2594,2819,2867,1868,1927,1994,2710,2708,2837
"2022-11-12 01:30:00",2359,1623,1708,1828,2595,2820,2868,1869,1926,1994,2709,2709,2837
"2022-11-12 01:45:00",2360,1623,1708,1828,2594,2818,2867,1869,1926,1994,2710,2707,2835
"2022-11-12 02:00:00",2361,1623,1708,1827,2595,2818,2867,1870,1927,1994,2711,2709,2837
"2022-11-12 02:15:00",2362,1623,1708,1828,2595,2818,2867,1872,1926,1994,2711,2709,2837
"2022-11-12 02:30:00",2363,1623,1708,1827,2595,2818,2867,1873,1927,1994,2713,2709,2835
"2022-11-12 02:45:00",2364,1623,1708,1828,2595,2819,2867,1875,1926,1994,2714,2709,2836
"2022-11-12 03:00:00",2365,1623,1708,1828,2595,2819,2867,1878,1927,1994,2716,2707,2835
"2022-11-12 03:15:00",2366,1623,1708,1827,2595,2820,2868,1881,1927,1994,2716,2708,2836
"2022-11-12 03:30:00",2367,1623,1708,1827,2596,2818,2866,1885,1927,1994,2719,2709,2837
"2022-11-12 03:45:00",2368,1623,1708,1827,2596,2818,2867,1892,1926,1995,2721,2708,2836
"2022-11-12 04:00:00",2369,1623,1708,1827,2598,2817,2867,1900,1927,1995,2723,2708,2837
"2022-11-12 04:15:00",2370,1623,1708,1827,2602,2818,2867,1910,1927,1995,2729,2709,2837
"2022-11-12 04:30:00",2371,1624,1708,1827,2718,2818,2867,1934,1927,1995,2741,2710,2836
"2022-11-12 04:45:00",2372,1625,1708,1827,2736,2819,2867,1945,1928,1996,2746,2711,2836
"2022-11-12 05:00:00",2373,1626,1708,1827,2734,2818,2868,1945,1930,1998,2748,2713,2836
"2022-11-12 05:15:00",2374,1627,1708,1827,2731,2818,2867,1943,1931,2000,2749,2714,2838
"2022-11-12 05:30:00",2375,1629,1708,1827,2728,2818,2867,1941,1932,2000,2750,2715,2837
"2022-11-12 05:45:00",2376,1631,1708,1827,2725,2820,2867,1939,1933,2001,2749,2719,2838
"2022-11-12 06:00:00",2377,1632,1708,1827,2722,2820,2867,1936,1933,2002,2751,2719,2838
"2022-11-12 06:15:00",2378,1634,1708,1827,2719,2820,2867,1935,1933,2002,2750,2719,2839
"2022-11-12 06:30:00",2379,1636,1708,1827,2718,2821,2868,1933,1933,2002,2751,2722,2838
"2022-11-12 06:45:00",2380,1637,1708,1827,2717,2821,2868,1932,1933,2003,2750,2722,2838
"2022-11-12 07:00:00",2381,1638,1709,1827,2715,2820,2868,1932,1933,2003,2752,2722,2839
"2022-11-12 07:15:00",2382,1639,1709,1827,2715,2821,2869,1931,1933,2004,2751,2722,2840
"2022-11-12 07:30:00",2383,1641,1709,1827,2714,2820,2869,1931,1933,2004,2752,2723,2839
"2022-11-12 07:45:00",2384,1642,1709,1827,2715,2822,2869,1931,1934,2004,2751,2724,2839
"2022-11-12 08:00:00",2385,1643,1709,1828,2717,2820,2868,1931,1934,2005,2751,2725,2840
"2022-11-12 08:15:00",2386,1644,1710,1828,2716,2820,2868,1931,1934,2005,2752,2724,2841
"2022-11-12 08:30:00",2387,1645,1710,1828,2716,2820,2869,1931,1934,2006,2752,2726,2840
"2022-11-12 08:45:00",2388,1646,1710,1828,2716,2821,2869,1931,1934,2007,2752,2726,2840
"2022-11-12 09:00:00",2389,1647,1711,1828,2716,2820,2869,1931,1935,2008,2751,2726,2841
"2022-11-12 09:15:00",2390,1648,1711,1828,2715,2821,2869,1931,1934,2009,2752,2725,2840
"2022-11-12 09:30:00",2391,1649,1711,1829,2713,2821,2869,1930,1935,2009,2752,2727,2841
"2022-11-12 09:45:00",2392,1649,1712,1829,2713,2822,2869,1930,1935,2010,2751,2727,2842
"2022-11-12 10:00:00",2393,1650,1712,1829,2712,2822,2869,1930,1935,2011,2752,2728,2842
"2022-11-12 10:15:00",2394,1651,1713,1829,2710,2822,2870,1930,1935,2011,2753,2727,2841
"2022-11-12 10:30:00",2395,1651,1713,1829,2709,2822,2869,1930,1935,2012,2753,2726,2840
"2022-11-12 10:45:00",2396,1652,1713,1829,2709,2821,2869,1929,1935,2012,2752,2727,2841
"2022-11-12 11:00:00",2397,1653,1714,1829,2708,2821,2869,1929,1936,2013,2752,2728,2841
"2022-11-12 11:15:00",2398,1653,1714,1830,2708,2822,2869,1929,1936,2014,2752,2728,2841
"2022-11-12 11:30:00",2399,1654,1714,1830,2706,2821,2870,1929,1936,2015,2751,2729,2841
"2022-11-12 11:45:00",2400,1655,1715,1830,2706,2822,2869,1928,1936,2015,2752,2729,2842
"2022-11-12 12:00:00",2401,1655,1715,1830,2705,2821,2871,1928,1937,2015,2753,2728,2842
"2022-11-12 12:15:00",2402,1656,1715,1831,2704,2822,2870,1928,1937,2015,2751,2728,2841
"2022-11-12 12:30:00",2403,1656,1716,1830,2703,2822,2870,1928,1937,2016,2752,2729,2843
"2022-11-12 12:45:00",2404,1657,1716,1831,2703,2821,2870,1927,1937,2016,2751,2728,2841
"2022-11-12 13:00:00",2405,1657,1716,1831,2702,2822,2870,1927,1937,2016,2750,2727,2843
"2022-11-12 13:15:00",2406,1658,1717,1831,2701,2821,2870,1927,1937,2016,2752,2729,2841
"2022-11-12 13:30:00",2407,1658,1717,1831,2700,2821,2869,1927,1937,2016,2750,2729,2843
"2022-11-12 13:45:00",2408,1658,1717,1832,2699,2822,2870,1926,1937,2016,2751,2730,2843
"2022-11-12 14:00:00",2409,1659,1717,1832,2699,2821,2870,1926,1937,2016,2751,2730,2842
"2022-11-12 14:15:00",2410,1659,1718,1831,2698,2820,2870,1926,1938,2017,2751,2729,2843
"2022-11-12 14:30:00",2411,1660,1718,1832,2697,2821,2871,1926,1938,2016,2751,2730,2842
"2022-11-12 14:45:00",2412,1660,1718,1832,2697,2822,2870,1926,1937,2017,2750,2730,2842
"2022-11-12 15:00:00",2413,1660,1718,1832,2696,2822,2870,1926,1938,2017,2750,2730,2843
"2022-11-12 15:15:00",2414,1660,1719,1832,2695,2821,2870,1925,1938,2017,2751,2730,2844
"2022-11-12 15:30:00",2415,1661,1719,1832,2695,2822,2870,1925,1938,2017,2750,2729,2842
"2022-11-12 15:45:00",2416,1661,1719,1833,2694,2821,2871,1925,1938,2017,2751,2729,2844
"2022-11-12 16:00:00",2417,1661,1719,1833,2694,2822,2870,1925,1938,2017,2750,2729,2842
"2022-11-12 16:15:00",2418,1662,1720,1833,2694,2823,2870,1925,1938,2017,2750,2729,2843
"2022-11-12 16:30:00",2419,1662,1720,1833,2692,2822,2870,1925,1938,2017,2749,2729,2842
"2022-11-12 16:45:00",2420,1662,1720,1833,2692,2820,2871,1925,1938,2017,2750,2728,2842
"2022-11-12 17:00:00",2421,1662,1721,1833,2691,2822,2871,1924,1938,2017,2751,2729,2843
"2022-11-12 17:15:00",2422,1662,1721,1833,2691,2823,2870,1924,1938,2017,2750,2730,2843
"2022-11-12 17:30:00",2423,1663,1721,1834,2690,2823,2871,1924,1938,2018,2750,2729,2843
"2022-11-12 17:45:00",2424,1663,1722,1834,2690,2822,2871,1924,1939,2017,2750,2730,2842
"2022-11-12 18:00:00",2425,1663,1722,1834,2688,2823,2871,1924,1938,2018,2748,2729,2842
"2022-11-12 18:15:00",2426,1664,1722,1834,2688,2823,2870,1923,1938,2018,2750,2730,2843
"2022-11-12 18:30:00",2427,1664,1722,1834,2688,2821,2870,1923,1939,2017,2750,2730,2842
"2022-11-12 18:45:00",2428,1664,1723,1834,2689,2821,2870,1923,1938,2017,2749,2729,2843
"2022-11-12 19:00:00",2429,1664,1723,1834,2688,2821,2871,1923,1939,2018,2748,2729,2843
"2022-11-12 19:15:00",2430,1665,1723,1835,2687,2823,2871,1923,1938,2018,2748,2731,2842
"2022-11-12 19:30:00",2431,1665,1723,1835,2687,2820,2870,1923,1939,2017,2750,2730,2842
"2022-11-12 19:45:00",2432,1665,1723,1835,2685,2822,2871,1923,1939,2018,2748,2731,2844
"2022-11-12 20:00:00",2433,1665,1724,1835,2687,2822,2871,1923,1939,2018,2749,2729,2843
"2022-11-12 20:15:00",2434,1665,1724,1835,2686,2820,2870,1922,1939,2018,2748,2730,2844
"2022-11-12 20:30:00",2435,1665,1724,1835,2685,2822,2871,1922,1938,2017,2748,2731,2844
"2022-11-12 20:45:00",2436,1665,1725,1835,2685,2821,2871,1922,1939,2017,2748,2730,2842
"2022-11-12 21:00:00",2437,1666,1725,1835,2684,2823,2871,1922,1938,2017,2749,2730,2842
"2022-11-12 21:15:00",2438,1666,1725,1835,2685,2823,2871,1922,1938,2017,2749,2729,2844
"2022-11-12 21:30:00",2439,1666,1725,1835,2685,2821,2871,1922,1939,2017,2749,2731,2843
